job_id,platform,title,company,location,salary_min,salary_max,salary_currency,job_type,experience_level,remote_type,description,requirements,skills,apply_url,posted_date,scraped_date,company_rating
iiFIbwMaHcfF9zvhAAAAAA==,google_jobs,Lead Python Developer,Programmers.io,"Austin, Texas, US",,,USD,full-time,senior,hybrid,"Programmers.io is currently looking for a Lead Python Developer to drive the development of a secure, scalable knowledge platform and agentic AI capabilities. The role involves leading a cross-functional team and owning Agile/Scrum ceremonies while focusing on architecture, development, and optimization.

Responsibilities
• Lead & Develop: Architect and build serverless services and document pipelines using AWS and Python. Drive actual implementation and delivery.
• CI/CD & Infrastructure: Set up and manage CI/CD pipelines using Jenkins and Helm.
• Architecture Ownership: Design and evolve system architecture.
• GenAI Integration: Apply practical GenAI to enable agentic AI, including RAG over vector/hybrid search and tool orchestration.
• Mentorship & Collaboration: Mentor engineers and collaborate with product and UX teams to align on goals and execution.
• Optimization: Continuously improve latency, reliability, and cost efficiency across services.

Skills
• Strong hands-on development skills in Python.
• Experience with Lambda, S3, Step Functions, API Gateway, DynamoDB, Kinesis, Glue.
• Proficiency with Jenkins, Helm.
• Practical experience applying GenAI in production systems.

Company Overview
• IBM i is evolving. And so are we. It was founded in 2012, and is headquartered in Coppell, Texas, USA, with a workforce of 1001-5000 employees. Its website is https://programmers.io/.

Company H1B Sponsorship
• Programmers.io has a track record of offering H1B sponsorships, with 2 in 2023. Please note that this does not guarantee sponsorship for this specific role.",,"Python, Aws, Ci/Cd, Jenkins",https://jobright.ai/jobs/info/692dc7f24c474121999d3527?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-01,2025-12-10 09:57:17,
hys40V42mgbCiKAPAAAAAA==,google_jobs,"Mid-level Software Developer (Java, Python) JavaScript 🏆",Thomas & Herbert Consulting LLC,"Hanover, Maryland, US",90000,105000,USD,full-time,senior,hybrid,"Mid-level Software Developer (Java, Python) 💰 Salary: $90,000 - 105,000 per year

At Thomas & Herbert Consulting LLC we are looking for a JavaScript engineer!

🛠️ Our tech stack:
.NET Framework, AJAX, API, ASP.NET, Angular, Bootstrap, C#, COBOL, CSS, HTML5, JSON, Java, JavaScript, Jenkins, Kanban, MVC, Oracle, SQL, Security, TypeScript, Web, XML, jQuery, TDD, UX UI Design, NodeJS

📝 Rquirements:
Sure, heres the reformatted job description:

---

- A minimum of 4 years of practical experience in developing Web Applications utilizing ASP.NET, HTML5, CSS3, JavaScript, TypeScript, Angular (versions 2/4/6/8/10), jQuery, AJAX, XML, Bootstrap, JSON, .NET framework, COBOL, SQL, and DB2.
- A Bachelor’s degree in Computer Science, Information Systems, or a related field is preferred.
- Hands-on experience with Angular CLI (Command Line Interface).
- Proficiency in creating responsive web pages using Media Queries, Bootstrap, Kendo UI, and Material Design Lite.
- Strong background in Test Driven Development (TDD) and the ability to write test cases.
- Experience using Chrome Developer Tools for debugging and troubleshooting.
- Familiarity with automated build processes using Jenkins and BIL.
- Knowledgeable in integrating Mainframe and web applications through Web services, MQ series, and APIs.
- Hands-on experience with Forms-based Authentication and Role-based Authorization in .NET applications.
- Extensive experience in an Agile methodology environment (Scrum, Kanban).

👩‍💻👨‍💻 Your responsibilities are:
- Develop User Interface-rich Web Applications and Web Service Applications using front-end technologies including Object-oriented JavaScript, TypeScript, Angular, Node.js, C#, and ASP.NET.
- Leverage Angular directives, controllers, filters, services, templates, events, and injectors to build single-page applications (SPAs).
- Design and build applications using MVC architecture.
- Create user validation forms and facilitate data transmission to servers using RESTful services.
- Collaborate effectively in a fast-paced, team-oriented environment to deliver innovative software solutions.

View this job and over 500 other transparent jobs with salaries (💰💰💰) & tech stacks (🛠️) on DevITJobs

Category: JavaScript Developer / Engineer
Location address: Hanover Road 6455, Annapolis, United States

Salary: $90,000 - 105,000 per year

Benefits & perks that we offer:

Thomas & Herbert Consulting LLC - More about us and the role:
Join us as we innovate and create cutting-edge software solutions that make a difference! This is a full-time position located in Hanover, Maryland (hybrid on-site/remote). The salary range is $90,000 to $105,000 per year. We offer a comprehensive benefits package, including a 401(k), health and dental insurance, paid time off, professional development assistance, and more.

---

Let me know if you need any changes or additional information!

Are you looking for JavaScript jobs in Annapolis?",,"Python, Java, Javascript, Node.Js, Angular, Sql, Jenkins",https://devitjobs.com/jobs/Thomas--Herbert-Consulting-LLC-Mid-level-Software-Developer-Java-Python?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-05,2025-12-10 09:57:17,
w5TM9EPz0FqZKi7IAAAAAA==,indeed,Principal Python Excel Developer,Fidelity Investments,"Boston, Massachusetts, US",107000,216000,USD,full-time,senior,hybrid,"Job Description:

The Team

Our high yield team manages over $100B of client assets and invests in US high yield debt, emerging market debt and a growing list of high yield alternative credit products. As a member of our Labs team, you will collaborate with our high yield team in Boston interacting directly with traders, portfolio managers, research analysts and investment services team to create new and innovative tools. We are looking for a quantitative software engineer with investment domain knowledge to join our AlphaBet Labs Team supporting our High Yield and Credit Alternatives business..

The Expertise You Have
• Creative problem solver with experience in both financial services and software development in Python.
• Bachelor’s degree in Computer Science or Finance or equivalent work experience.
• CFA or commitment to work towards completing the CFA designation.
• Experience with Private Credit, CLOs, High Yield Loans, Bonds and Real Estate a plus.

The Skills You Bring
• You are extremely versatile, comfortable working alongside and communicating with investment professionals as well as developing creative technical solutions in this space.
• You are robust data analyst comfortable with large datasets, writing queries in SQL and working with investment analytics and statistics.
• You know how to process, manipulate and analyze data using Python, JavaScript and Excel VBA
• You are interested in the development process as well as the outcome and will help improve our development and testing approach and deployment infrastructure.
• You are collaborative and team minded with the ability to mentor and develop younger members of the team.

The Value You Deliver
• Supporting our investment professionals in maximizing their effectiveness as they research markets, make investment decisions and trade.
• Automating manual processes to save investment professionals time.
• Supporting new product development with rapid turnaround technical solutions and data analysis to support their rollout.
• Analyzing our investment and operational data and producing oversight reporting for our divisional leadership.

The base salary range for this position is $107,000-216,000 USD per year.

Placement in the range will vary based on job responsibilities and scope, geographic location, candidate’s relevant experience, and other factors.

Base salary is only part of the total compensation package. Depending on the position and eligibility requirements, the offer package may also include bonus or other variable compensation.

We offer a wide range of benefits to meet your evolving needs and help you live your best life at work and at home. These benefits include comprehensive health care coverage and emotional well-being support, market-leading retirement, generous paid time off and parental leave, charitable giving employee match program, and educational assistance including student loan repayment, tuition reimbursement, and learning resources to develop your career. Note, the application window closes when the position is filled or unposted.

Please be advised that Fidelity’s business is governed by the provisions of the Securities Exchange Act of 1934, the Investment Advisers Act of 1940, the Investment Company Act of 1940, ERISA, numerous state laws governing securities, investment and retirement-related financial activities and the rules and regulations of numerous self-regulatory organizations, including FINRA, among others. Those laws and regulations may restrict Fidelity from hiring and/or associating with individuals with certain Criminal Histories.

Most roles at Fidelity are Hybrid, requiring associates to work onsite every other week (all business days, M-F) in a Fidelity office. This does not apply to Remote or fully Onsite roles.

Certifications:

Category:
Information Technology",,"Python, Java, Javascript, Sql, Aws",https://www.indeed.com/viewjob?jk=5dffe9090d0bad7d&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2025-12-10 09:57:17,
A_wTu357phT2JThMAAAAAA==,google_jobs,Python Developer,Meghana,"Waxhaw, North Carolina, US",,,USD,full-time,mid,on-site,"Overview

We are seeking a skilled Python Developer to build and maintain high-quality applications, APIs, and backend services. The ideal candidate has strong experience with Python frameworks, database integration, and modern development practices. You will collaborate with cross-functional teams to deliver scalable, secure, and efficient software solutions.
Responsibilities
• Develop, maintain, and optimize applications using Python
• Build and manage RESTful APIs and backend services (Django/Flask/FastAPI)
• Integrate databases, third-party APIs, and cloud services
• Write clean, efficient, and well-tested code
• Troubleshoot and debug issues to improve performance and reliability
• Collaborate with product, QA, DevOps, and other engineering teams
• Participate in code reviews and follow development best practices
Qualifications
• Bachelor’s degree in Computer Science, Engineering, or related field (preferred)
• Proven experience with Python and web frameworks (Django, Flask, FastAPI)
• Strong understanding of OOP, REST APIs, and backend development
• Experience with SQL/NoSQL databases (PostgreSQL, MySQL, MongoDB, etc.)
• Familiarity with Git, CI/CD pipelines, and Agile methodology
• Knowledge of cloud services (AWS, Azure, GCP) is an advantage
Skills
• Strong analytical and problem-solving skills
• Knowledge of data structures, algorithms, and design patterns
• Good communication and teamwork abilities
• Ability to write scalable, maintainable, and efficient code
• Familiarity with Python libraries (Pandas, NumPy) is a plus",,"Python, Sql, Postgresql, Mongodb, Mysql, Aws, Azure, Gcp, Git, Ci/Cd, Rest Api",https://share.cazvid.com/cazvid3.0/en/opp/6932ff3e8f2811b1fe8bc9a2/6925d286cb0e4148ca22c7e7?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-05,2025-12-10 09:57:17,
xBSHUkVp_YbhPRxaAAAAAA==,google_jobs,Senior Data Scientist (Remote),Tilt Finance,US,155000,185000,USD,full-time,senior,remote,"Join the Tilt team

At Tilt (formerly Empower), we see a side of people that traditional lenders miss. Our mobile-first products and machine learning-powered credit models look beyond outdated credit scores, using over 250 real-time financial signals to recognize real potential. Named among the next billion-dollar startups, we're not just changing how people access financial products — we're creating a new credit system that backs the working, whatever they're working toward.

The Opportunity: Sr. Data Scientist

Our data scientists are responsible for the entire machine learning model development process from conception with stakeholders, creation of model pipelines, technical development, deployment, and partnership with the credit, product, and finance teams to make business decisions.

The ideal candidate is passionate about using data and models to drive business growth and help customers improve their financial situations. For this role, we’re looking for an experienced data scientist to work within our talented DS team for Tilt Cash Advance and Thrive Line of Credit products. This individual will help create and improve credit risk models, build ML based paycheck detection algorithms to help the business decrease loss rates and increase approval rates. The right person for this role is someone who shines while solving complex problems and is comfortable with a wide variety of technical tools.

Tilt is a remote-first company. We drive connectivity through regular company offsites. Travel for company offsites is expected at a minimum 2 times a year.

How You'll Make an Impact
• Grow user base and increase retention through machine learning and analytics
• Build machine learning models with large scale data sets to address business priorities
• Design and influence strategies on underwriting, marketing, fraud and customer experience
• Work closely with our engineering team as you implement models in production
• Collaborate effectively with operations and product to ensure the work fits into the broader strategy and business context
• Develop data standards and analytics pipelines to facilitate current and future analysis

Why You're a Great Fit
• BS degree in engineering, computer science, finance or mathematics
• 4+ years industry experience in data mining, machine learning, statistical analysis, and/or predictive modeling
• Deep understanding of statistics and machine learning techniques, including regression, classification, clustering and optimization Experience building predictive models from scratch
• Strong programming skills in Python with intermediate to advanced knowledge of SQL
• Demonstrable experience with ML packages: scikit-learn, LightGBM, XGBoost, SparkML, etc.
• Knowledge in deep learning and experience with DL toolkits (Tensorflow, Keras, PyTorch) is preferred though not required
• Comfort working with a variety of cross functional partners in tech, product, credit, and business
• Exceptionally strong problem solving and communication with the ability to both get in the weeds and communicate to an executive audience

Don’t meet every qualification? We care about potential over your past. If you're bringing ambition and drive to what we're building, we want to hear from you.

What you'll get at Tilt
• Virtual-first teamwork: The Tilt team is collaborating across 14 countries, 12 time zones, and counting. You’ll get started with a WFH office reimbursement.
• Competitive pay: We're big on potential, and it's reflected in our competitive compensation packages and generous equity.
• Complete support: Find flexible health plans at every premium level, and substantial subsidies that stand up to global standards.
• Visibility is yours: You can count on direct exposure to our leadership team — we’re a team where good ideas travel quickly.
• Paid global onsites: Magic happens IRL: we gather twice yearly to reconnect over shared meals or kayaking adventures. (We’ve visited Vail, San Diego, and Mexico City, to name a few.)
• Impact is recognized: Growth opportunities follow your contributions, not rigid promotion timelines.

The Tilt Way

We're looking for people who chase excellence and impact. Those who stand behind their work, celebrating the wins and learning from the missteps equally. We foster an environment where every voice is valued and mutual respect is non-negotiable — brilliant jerks need not apply. We're in this together, working to expand access to fair credit and prove that people are incredible. When you join us, it's not just another day at the [virtual] office, you're helping millions of hardworking people reach better financial futures.

You’re pushing ahead in your career? We can get behind that. Join us in building the credit system that people deserve.",,"Python, Sql, Machine Learning, Deep Learning, Tensorflow, Pytorch",https://jobs.ashbyhq.com/tilthq/b1d2df17-f72f-4d6b-965d-36ca2f99c09b?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2025-12-10 09:57:26,
oa2FHYPvA-4Nq-OZAAAAAA==,google_jobs,Data Scientist 5 - Open Connect Experimentation [Remote],Netflix,"Los Angeles, California, US",170000,720000,USD,full-time,mid,remote,"The Open Connect Data Science and Engineering team uses a data lens to measure and improve Netflix's foundational technical infrastructure. We help design experiments, run analyses, productionize new data sources, and build analytic tooling that helps our partners innovate and build more performant, efficient, and reliable systems.

We are seeking a Data Scientist who can help with foundational measurement problems in the Open Connect space. Our infrastructure is big and complex, and traditional approaches, such as randomized A/B tests, are not always possible. This is an opportunity to partner with a cross-functional team to design, analyze, and build reusable tooling for Engineering partners. Experimentation techniques are critical to the long-term performance, reliability, and evolution of our infrastructure.

In this role, you will:

• Understanding the science needs of Open Connect, and support them in designing, executing and analyzing experiments.

• Partner with other Data Scientists and the Experimentation Platform team to design and build scalable, self-serve experimentation tooling to meet unique Open Connect needs (e.g. high-scale data, noisy metrics, quasi-experimentation).

• Design and rigorously validate new testing methods.

• Be an advocate for the infrastructure experimentation space by thoroughly documenting your work, educating partners and finding new opportunities to contribute to our data-driven culture.

• Deliver strong insights and data science products, sharing your work proactively and consistently seek feedback to refine your approach.

You are:

• Fascinated by understanding how complex systems work, but pragmatic in your solutions to experimentation problems on those systems.

• An impact-oriented, applied scientist. You know the theory behind experimentation but are motivated most by how the theory is used in practice.

• A great practitioner with a solid understanding of statistics.

• A good coder and builder who likes to work with Python and SQL (Trino, Spark), and/or PySpark

• Comfortable with ambiguity and capable of navigating complex stakeholder relationships.

• Able to communicate your ideas clearly and succinctly with the right amount of detail to audiences with varying technical backgrounds.

Generally, our compensation structure consists solely of an annual salary; we do not have bonuses. You choose each year how much of your compensation you want in salary versus stock options. To determine your personal top of market compensation, we rely on market indicators and consider your specific job family, background, skills, and experience to determine your compensation in the market range. The range for this role is $170K - $720K.

Netflix provides comprehensive benefits including Health Plans, Mental Health support, a 401(k) Retirement Plan with employer match, Stock Option Program, Disability Programs, Health Savings and Flexible Spending Accounts, Family-forming benefits, and Life and Serious Injury Benefits. We also offer paid leave of absence programs. Full-time hourly employees accrue 35 days annually for paid time off to be used for vacation, holidays, and sick paid time off. Full-time salaried employees are immediately entitled to flexible time off. See more detail about our Benefits here.

Netflix is a unique culture and environment. Learn more here.

Inclusion is a Netflix value and we strive to host a meaningful interview experience for all candidates. If you want an accommodation/adjustment for a disability or any other reason during the hiring process, please send a request to your recruiting partner.

We are an equal-opportunity employer and celebrate diversity, recognizing that diversity builds stronger teams. We approach diversity and inclusion seriously and thoughtfully. We do not discriminate on the basis of race, religion, color, ancestry, national origin, caste, sex, sexual orientation, gender, gender identity or expression, age, disability, medical condition, pregnancy, genetic makeup, marital status, or military service.

Job is open for no less than 7 days and will be removed when the position is filled.

Note: Posting is subject to change so please refer to career site for latest availability (SBJ-G337).",,"Python, Sql",https://www.showbizjobs.com/jobs/netflix-data-scientist-5-open-connect-experimentation-in-los-angeles/jid-128b1m?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2025-12-10 09:57:26,
XDSlwfukSpRFtMJiAAAAAA==,google_jobs,"Remote-Ready Data Scientist — AI, IoT & Health Analytics",Phase2 Technology,"Bethesda, Maryland, US",,,USD,full-time,senior,remote,"A leading consulting firm in Bethesda is seeking a data scientist to drive insights from complex data sets. This position requires at least 2 years of experience in data science, proficiency in Python or R, and excellent problem-solving skills. The candidate will collaborate with clients and lead the development of impactful data-driven solutions. The compensation range is competitive, with a focus on professional development and well-being.

#J-18808-Ljbffr",,Python,https://www.talent.com/view?id=0211da85a03e&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-06,2025-12-10 09:57:26,
3Es7-VwcQkxItT3XAAAAAA==,google_jobs,"Data Scientist, GTM Analytics",Airtable,,162000,222000,USD,full-time,mid,remote,"Airtable is the no-code app platform that empowers people closest to the work to accelerate their most critical business processes. More than 500,000 organizations, including 80% of the Fortune 100, rely on Airtable to transform how work gets done.
Airtable is the no-code app platform that empowers people closest to the work to accelerate their most critical business processes. More than 500,000 organizations, including 80% of the Fortune 100, rely on Airtable to transform how work gets done. Our data team’s mission is to fuel Airtable’s growth and operations. We are a strategic enabler, by building high-quality and customer-centric data products and solutions. We are looking for a Data Scientist to work directly with Airtable’s business stakeholders. Your data product will be instrumental in accelerating the efficiency of Customer Engagement (CE) organizations including sales, CSG and revenue operations teams. This role offers the opportunity to significantly impact Airtable's strategy and go-to-market execution, providing you with a platform to deploy your data skills in a way that directly contributes to our company’s growth and success.What you'll do
• Champion AI Driven Data Product with Scalability: Design and implement ML models and AI solutions to enable CE team with actionable insights and recommendations. Build scalable data pipelines and automated workflows with MLOps best practices.
• Support Key Business Processes: Provide strategic insights, repeatable frameworks and thought partnership independently to support key CE business processes like territory carving, annual planning, pricing optimization and performance attribution, etc..
• Strategic Analysis: Drive in-depth deep-dive analysis to ensure accuracy and relevance. Influence the business stakeholders with a good story telling of the data. Tackle ambiguous problems to uncover business value with minimal oversight.
• Develop Executive Dashboards: Design, build, and maintain high-quality dashboards and BI tools. Partner with Revenue Operations team to enable vast roles of CE team efficiently with the data products.
• Strong Communication Skills: Effectively communicate the “so-what” of an analysis, illustrating how insights can be leveraged to drive business impact across the organization.
Who you are
• Education: Bachelor degree in a quantitative discipline (Math, Statistics, Operations Research, Economics, Engineering, or CS), MS/MBA preferred.
• Industry Experience: 4+ years of working experience as a data scientist / analytics engineer in high-growth B2B SaaS, preferably supporting sales, CSG or other go-to-market stakeholders.
• Demonstrated business acumen with a deep understanding of Enterprise Sales strategies (sales pipeline, forecast models, sales capacity, sales segmentation, quota planning), CSG strategies (customer churn risk model, performance attribution) and Enterprise financial metrics (ACV, ARR, NDR)
• Familiar with CRM platforms (i.e., Salesforce)
• Technical Proficiency:
• 6+ years of experience working with SQL in modern data platforms, such as Databricks, Snowflake, Redshift, BigQuery
• 6+ years of experience working with Python or R for analytics or data science projects
• 6+ years of experience building business facing dashboards and data models using modern BI tools like Looker, Tableau, etc.
• Proficient-level experience developing automated solutions to collect, transform, and clean data from various sources, by using tools such as dbt, Fivetran
• Proficient knowledge of data science models, such as regression, classification, clustering, time series analysis, and experiment design
• Hands-on experience with batch LLM pipeline is preferred
• Excellent communication skills to present findings to both technical and non-technical audiences.
• Passionate to thrive in a dynamic environment. That means being flexible and willing to jump in and do whatever it takes to be successful.

Airtable is an equal opportunity employer. We embrace diversity and strive to create a workplace where everyone has an equal opportunity to thrive. We welcome people of different backgrounds, experiences, abilities, and perspectives. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status or any characteristic protected by applicable federal and state laws, regulations and ordinances. Learn more about your EEO rights as an applicant.

VEVRAA-Federal Contractor

If you have a medical condition, disability, or religious belief/practice which inhibits your ability to participate in any part of the application or interview process, please complete our Accommodations Request Formand let us know how we may assist you. Airtable is committed to participating in the interactive process and providing reasonable accommodations to qualified applicants.",,"Python, Sql, Aws",https://remote.com/jobs/airtable-c1h6azre/data-scientist-gtm-analytics-j1qcf17j?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,2025-12-10 09:57:26,
9pPtuHSzLJ1OlTIvAAAAAA==,google_jobs,[Remote] Remote Part Time Data Scientist,Insight Global,US,50,70,USD,full-time,senior,remote,"Note: The job is a remote job and is open to candidates in USA. Insight Global is seeking a Senior Data Scientist to lead the design, development, and deployment of AI and machine learning models for early drug discovery and clinical data analysis. The role focuses on supporting medical device development and extracting insights from clinical trial data.

Responsibilities
• Develop and optimize ML algorithms for predictive modeling, imaging, biomarker discovery, and patient stratification.
• Apply deep learning to imaging, omics, and real-world evidence datasets.
• Architect scalable pipelines for structured and unstructured biomedical data.
• Harmonize data from clinical, regulatory, and laboratory sources using semantic modeling.
• Analyze, interpret, and synthesize biological and clinical data using statistical and computational methods.
• Communicate across matrixed teams (leadership, clinicians, regulatory strategists, QA, software engineers).
• Support dashboard design and visual analytics for compliance platforms.
• Implement bias detection, explainability, and validation protocols for regulated environments.
• Support audit-readiness and documentation for AI/ML systems in GxP contexts.

Skills
• MSc or PhD in Data Science, Bioinformatics, Computational Biology, or related field (industry experience not required for advanced degrees)
• 8–10 years total experience in biomed/biotech or healthcare
• Advanced proficiency in Python, R, SQL, and ML libraries (scikit-learn, TensorFlow, PyTorch)
• Extensive background in statistics, bioinformatics, and computational biology supporting medical device technologies
• Experience with data handling and documentation supporting regulatory compliance (FDA, EMA, MHRA, TGA, etc.)
• Knowledge of consensus standards (AAMI, CISA, ICH, IMDRF, ISO, NIST), compliance automation, cybersecurity, and data privacy protection
• In-depth understanding of semantic graph schemas, ontology-driven modeling, and modular UI/UX design
• Bachelor’s or Master’s degree in Information Technology or a related field from a top 25 accredited academic institution

Benefits
• Medical, dental, and vision insurance
• HSA
• FSA
• DCFSA account options
• 401k retirement account access with employer matching
• Paid sick leave
• Other paid time off as provided by applicable law

Company Overview
• Insight Global provides top talent and staffing solutions that help job seekers find careers in healthcare, finance, IT, and government. It was founded in 2001, and is headquartered in Atlanta, Georgia, USA, with a workforce of 1001-5000 employees. Its website is https://insightglobal.com/.",,"Python, Sql, Machine Learning, Deep Learning, Tensorflow, Pytorch",https://jobright.ai/jobs/info/692f2e27fa28370be26a7e96?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-02,2025-12-10 09:57:26,
23vofAn-IIx39l5XAAAAAA==,google_jobs,Data Scientist – Remote $100 –$120 / hr,Call For Referral,"San Francisco, California, US",,,USD,full-time,senior,remote,"This range is provided by Call For Referral. Your actual pay will be based on your skills and experience — talk with your recruiter to learn more.

Base pay range

$80.00 / hr - $120.00 / hr

Helping AI Startups Hire 0→1 Founding Engineers & Product Talent | Backend & Infra | US & Europe

Data Scientist (AI Task Evaluation & Statistical Analysis Specialist)

Hourly Contract | Part-Time Remote | $100 –$120 per hour

1. About the Role

Mercor is partnering with a leading AI research lab to hire experienced Data Scientists specializing in AI task evaluation and statistical analysis.

In this role, you will conduct comprehensive failure analysis on AI agent performance across finance‑sector tasks — identifying systemic patterns, diagnosing performance bottlenecks, and improving model evaluation frameworks.

You’ll work closely with AI engineers and research analysts to transform raw evaluation data into actionable insights, strengthening the quality, fairness, and reliability of large‑scale AI systems.

2. Key Responsibilities

Statistical Failure Analysis : Identify recurring patterns in AI agent failures across task components (prompts, rubrics, file types, tags, etc.).

Root Cause Analysis : Determine whether issues stem from task design, rubric clarity, file complexity, or agent limitations.

Dimensional Analysis : Examine performance variations across finance sub‑domains, file structures, and evaluation criteria.

Visualization & Reporting : Build dashboards and analytical reports that highlight edge cases, performance clusters, and opportunities for improvement.

Framework Enhancement : Recommend refinements to rubric design, evaluation metrics, and task structures based on empirical findings.

Stakeholder Communication : Present key insights to data labeling teams, ML engineers, and research collaborators.

3. Required Qualifications

Strong foundation in statistical analysis, hypothesis testing, and pattern recognition.

Proficiency in Python (pandas, scipy, matplotlib / seaborn) or R for data analysis.

Hands‑on experience with exploratory data analysis (EDA) and feature interpretation.

Understanding of AI / ML evaluation methodologies and LLM performance metrics.

Skilled in using Excel, SQL, and data visualization tools (e.g., Tableau, Looker).

4. Preferred Qualifications

Experience with AI / ML model evaluation or quality assurance pipelines.

Background in finance or interest in learning financial domain structures.

Familiarity with benchmark datasets, failure mode analysis, and evaluation frameworks.

2–4 years of relevant professional experience in data science, analytics, or applied statistics.

5. More About the Opportunity

Commitment : Part‑time, 20–25 hours / week

Schedule : Fully remote and asynchronous — work on your own time

Duration : 1–2 months, with strong potential for extension

Start Date : Immediate

6. Compensation & Contract Terms

Hourly Rate : $100–$120 / hour (based on experience and region)

Payments : Weekly via Stripe Connect for approved work

⚡ PS : Mercor reviews applications daily. Please complete your interview and onboarding steps to be considered for this opportunity. ⚡

Seniority Level

Entry level

Employment Type

Contract

Job Function

Engineering, Information Technology, and Finance

Industries

Internet Publishing

#J-18808-Ljbffr",,"Python, Sql",https://www.talent.com/view?id=4b5ce6659599&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-06,2025-12-10 09:57:26,
